PacketCounter	SampleTimeFine	Year	Month	Day	Second	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
03433						-0.171291	0.562960	-0.577902	-0.551687	0.098308	-0.006715	0.089329	4.360242	47.845787	0.011587	0.053082	0.100547
03434						-0.323191	0.880680	-0.552886	-0.367670	0.040296	-0.037163	-0.460273	4.437531	47.818493	0.008194	0.066885	0.088572
03435						-0.189743	0.534439	-0.534392	-0.046121	-0.025892	-0.046804	-0.675702	4.439686	47.768566	0.003117	0.080775	0.077941
03436						0.352724	-0.165212	-0.415047	0.052095	-0.096966	-0.032955	-0.640130	4.360587	47.723312	0.005838	0.083468	0.069210
03437						0.281891	-0.178422	-0.375928	-0.022052	-0.157621	-0.019711	-0.644109	4.206534	47.693203	0.013486	0.079965	0.060773
03439						-0.099933	-0.300061	-0.157246	0.034306	-0.185655	0.048788	-0.651892	4.003348	47.718220	0.014678	0.074950	0.055633
03440						-0.038429	-0.320062	-0.075474	0.089700	-0.176024	0.113985	-0.567037	3.797089	47.823490	0.012920	0.065877	0.052198
03441						0.145400	-0.331195	-0.271849	0.054505	-0.164051	0.156908	-0.472605	3.606326	47.988235	0.014126	0.059610	0.049153
03442						0.166069	0.021923	-0.495018	-0.020181	-0.169049	0.166932	-0.454468	3.416964	48.179920	0.017878	0.057428	0.041876
03443						-0.409593	0.418370	-0.526368	0.123730	-0.175926	0.156295	-0.409379	3.219427	48.365265	0.014550	0.064137	0.031612
03444						-0.161327	-0.430702	-0.467804	0.258070	-0.162742	0.157461	-0.153993	3.024322	48.546547	0.008868	0.064479	0.021707
03445						-0.053672	-0.670229	-0.399438	0.169652	-0.131465	0.163469	0.093703	2.857039	48.732239	0.006566	0.052895	0.012447
03446						-0.205945	-0.597867	-0.361483	0.036149	-0.083305	0.150210	0.193013	2.737990	48.914295	0.004210	0.040013	0.005014
03447						-0.192898	-0.619540	-0.471691	-0.007543	-0.055133	0.131951	0.202002	2.661525	49.075409	-0.000003	0.028178	-0.003172
03448						-0.098278	-0.805539	-0.532201	-0.086102	-0.039338	0.103527	0.144799	2.611331	49.209053	-0.002135	0.014543	-0.013345
03449						-0.296709	-0.716633	-0.556032	-0.132315	-0.046672	0.077406	0.000682	2.562300	49.308475	-0.004868	-0.000619	-0.024595
03450						-0.453450	-0.673682	-0.424553	0.001927	-0.061324	0.053990	-0.074491	2.499403	49.382328	-0.013394	-0.012621	-0.034006
03451						-0.220129	-0.982885	-0.329814	0.052836	-0.072412	0.043100	-0.029897	2.420543	49.437534	-0.019831	-0.029350	-0.041032
03453						-0.441518	-0.909286	-0.143169	0.037201	-0.083598	0.039046	0.009501	2.329279	49.480946	-0.027214	-0.054567	-0.047874
03454						-0.314001	-0.943069	0.191985	0.083555	-0.067352	0.049816	0.085062	2.241525	49.533371	-0.034552	-0.072110	-0.046938
03455						-0.185834	-0.918725	0.527463	0.067223	-0.023992	0.062774	0.167780	2.190775	49.598438	-0.039099	-0.089984	-0.038243
03456						0.147038	-0.811938	0.597130	-0.054528	0.017772	0.064306	0.169117	2.190664	49.672108	-0.037539	-0.106674	-0.026056
03457						-0.072674	-0.253301	0.550161	-0.128277	0.026082	0.062761	0.036150	2.218035	49.746193	-0.035950	-0.116866	-0.014505
03458						-0.161081	0.071777	0.656706	0.018650	0.005040	0.060831	-0.031297	2.231575	49.814785	-0.039170	-0.116072	-0.002366
03459						0.265364	-0.083220	0.385444	0.086918	-0.035064	0.063063	0.048509	2.212425	49.884136	-0.036737	-0.115761	0.008111
03460						0.142030	0.149314	0.110163	0.139441	-0.109787	0.091644	0.164484	2.124412	49.973133	-0.030845	-0.115172	0.012212
03461						0.259212	0.439088	-0.201039	0.287721	-0.192685	0.106964	0.424173	1.945556	50.089611	-0.027598	-0.106986	0.010871
03462						0.154311	0.625655	-0.316314	0.355925	-0.266443	0.107260	0.791646	1.674884	50.211483	-0.022381	-0.096095	0.005943
03463						0.205205	0.649574	-0.120567	0.476273	-0.297022	0.105499	1.281868	1.343118	50.330639	-0.019586	-0.080817	0.002656
03464						0.570946	0.449050	0.033303	0.363161	-0.273585	0.085922	1.780339	1.009278	50.433132	-0.010441	-0.069681	0.003052
03466						0.337475	0.487711	-0.097465	0.093973	-0.233565	0.058822	2.006197	0.713851	50.500496	0.001839	-0.060819	0.001031
03467						-0.302548	0.530355	-0.102737	0.156368	-0.148530	0.055036	2.121645	0.490418	50.551151	0.001467	-0.043228	-0.001657
03468						0.145269	-0.614317	-0.004662	0.076065	0.015334	0.057044	2.292999	0.417425	50.610973	-0.001803	-0.044339	-0.001503
03469						0.334022	-1.139904	-0.381234	-0.446753	0.190321	0.048220	2.057918	0.549768	50.673615	0.004550	-0.064751	-0.005558
03470						-0.187100	-0.756706	-0.826925	-0.892085	0.296024	0.046356	1.220936	0.844499	50.730846	0.005762	-0.084270	-0.018031
03471						-0.729009	-0.072494	-0.831154	-0.859870	0.318141	0.061072	0.170452	1.205014	50.793629	-0.005759	-0.090623	-0.034957
03472						-0.575072	0.317233	-0.585958	-0.595774	0.289594	0.068125	-0.653771	1.554050	50.866768	-0.019516	-0.086858	-0.049116
03473						-0.297314	0.603944	-0.499171	-0.362991	0.223468	0.055042	-1.188989	1.846848	50.930340	-0.027657	-0.077115	-0.059729
03474						-0.285501	0.829258	-0.452723	-0.070262	0.117227	0.034624	-1.430537	2.035526	50.971149	-0.034167	-0.062245	-0.070417
03475						0.002176	0.566901	-0.244396	0.199374	0.024375	0.021751	-1.326637	2.108029	50.998127	-0.037732	-0.047270	-0.077173
03476						0.176675	0.396838	-0.009292	0.281759	-0.043739	0.009343	-1.037193	2.089173	51.013367	-0.035822	-0.038063	-0.079008
03477						0.170912	0.176408	0.129596	0.261559	-0.087120	-0.003070	-0.726792	2.007548	51.014538	-0.032591	-0.031704	-0.077675
03478						-0.045697	0.062144	0.306157	0.221609	-0.106975	-0.006276	-0.462529	1.893238	51.007538	-0.032306	-0.029316	-0.073220
03480						-0.073002	-0.123114	0.465036	0.206489	-0.095129	0.019443	-0.219932	1.777996	51.014351	-0.034364	-0.030707	-0.062205
03481						-0.028553	-0.107971	0.658576	0.173799	-0.067736	0.053546	-0.008267	1.688709	51.058586	-0.034065	-0.034216	-0.051515
03482						0.057621	-0.117657	0.850036	0.136114	-0.029626	0.093479	0.160833	1.635168	51.145264	-0.032300	-0.036868	-0.036917
03483						0.331654	-0.010633	0.857565	0.073595	0.009858	0.100932	0.287645	1.630520	51.261425	-0.029614	-0.036215	-0.019224
03484						0.320146	0.088021	0.691003	-0.125393	0.026404	0.089790	0.235948	1.656572	51.370934	-0.021755	-0.036392	-0.004111
03485						0.284314	0.246005	0.597352	-0.188820	0.012461	0.088647	0.038819	1.679490	51.474476	-0.016246	-0.032238	0.008491
03486						0.159189	0.428336	0.284060	-0.183567	-0.029200	0.086637	-0.186216	1.668773	51.576046	-0.011340	-0.025316	0.017298
03487						-0.180256	0.660493	0.066714	0.012054	-0.074652	0.085363	-0.296250	1.606513	51.673801	-0.012518	-0.012809	0.022185
03488						-0.229792	0.332083	0.094550	0.342297	-0.087570	0.104295	-0.066046	1.507703	51.783489	-0.019260	-0.001344	0.023841
03489						0.557073	-0.073829	0.071557	0.334155	-0.058357	0.105572	0.363348	1.421999	51.907574	-0.015470	-0.000194	0.025842
03490						0.915594	-0.070188	-0.047138	0.010490	-0.037359	0.066397	0.543079	1.366654	52.003311	0.000456	-0.002111	0.025314
03491						0.706459	0.144730	-0.113163	-0.252926	-0.030397	0.036767	0.359790	1.328745	52.057728	0.017555	-0.001152	0.023735
03493						0.371445	0.328834	0.118018	-0.253786	-0.026891	0.029400	0.037147	1.294076	52.093758	0.027227	0.004308	0.023740
03494						0.459029	0.118766	0.222147	-0.185306	-0.014180	0.031109	-0.209139	1.270835	52.130287	0.037450	0.011410	0.028536
03495						0.208651	0.075331	0.347637	-0.148377	0.003869	0.029077	-0.411192	1.265612	52.169025	0.044252	0.013737	0.034512
03496						0.409523	-0.202982	0.271937	-0.129487	0.020956	0.029194	-0.557124	1.281945	52.207325	0.049715	0.012157	0.041139
03497						0.536179	-0.073811	0.078129	-0.254443	0.012221	0.010721	-0.791453	1.303075	52.230644	0.059730	0.007930	0.043955
03498						0.348098	0.170071	-0.121171	-0.254755	-0.014162	-0.018782	-1.106077	1.302890	52.224400	0.068040	0.010296	0.043080
03499						-0.153780	0.174709	-0.122498	-0.084023	-0.042753	-0.024857	-1.320908	1.264428	52.198738	0.070090	0.013095	0.038914
03500						0.072354	-0.240374	-0.210234	0.114834	-0.016280	-0.025091	-1.271393	1.227446	52.173759	0.068389	0.011432	0.034708
03501						0.273938	-0.156317	-0.255266	0.142213	0.044254	-0.034025	-1.121444	1.244050	52.142319	0.071388	0.007258	0.029441
03502						0.691464	-0.285750	-0.620787	0.024588	0.096216	-0.047141	-1.024879	1.327373	52.094131	0.081070	0.002988	0.019144
03503						0.431049	0.140816	-0.575358	-0.072528	0.130064	-0.048373	-1.080971	1.459871	52.036949	0.092493	0.001686	0.007119
03504						0.297451	0.105112	-0.354151	-0.027008	0.182071	-0.051697	-1.146789	1.640771	51.978073	0.097999	0.004332	-0.001793
03505						0.479719	-0.155007	-0.698580	-0.106937	0.213668	-0.077587	-1.224289	1.870955	51.899471	0.104186	0.004894	-0.013856
03507						0.135209	-0.103321	-1.006158	-0.233518	0.209383	-0.077421	-1.450678	2.115737	51.803944	0.111176	0.000903	-0.035173
03508						-0.431666	-0.076449	-0.667003	-0.136244	0.207108	-0.044926	-1.689655	2.351361	51.728741	0.105995	-0.001190	-0.050843
03509						-0.150682	-0.298585	-0.484323	-0.092880	0.217501	-0.026835	-1.798283	2.594381	51.688229	0.099686	-0.005990	-0.061765
03510						-0.657518	0.144153	-0.491627	-0.113094	0.212482	-0.022823	-1.952378	2.839169	51.654110	0.093573	-0.008307	-0.073095
03511						-0.596395	0.100344	-0.426289	0.102576	0.215570	-0.019182	-1.945900	3.083441	51.622032	0.079012	-0.003717	-0.081880
03512						-0.432413	0.179315	-0.269167	0.190454	0.236744	-0.009061	-1.777091	3.343404	51.601154	0.070132	-0.002529	-0.088769
03513						-0.094417	0.278362	-0.283161	0.251620	0.275636	-0.019724	-1.508043	3.640076	51.580692	0.063574	0.004362	-0.092808
03514						0.372856	0.092686	-0.405792	0.030936	0.312396	-0.061943	-1.349284	3.979048	51.525043	0.067220	0.007906	-0.098997
03515						0.094296	0.419788	-0.744474	-0.181115	0.319221	-0.081227	-1.492056	4.338218	51.387852	0.073045	0.013028	-0.111041
03516						-0.050078	0.024635	-0.898440	-0.093654	0.337125	-0.050365	-1.655496	4.708808	51.301701	0.069697	0.020841	-0.126952
03517						-0.029377	-0.295105	-1.030073	-0.226109	0.390393	0.000024	-1.839448	5.122299	51.265255	0.070565	0.014770	-0.146123
03518						-0.239749	0.211851	-1.113160	-0.245492	0.486752	0.027481	-2.125156	5.631012	51.269089	0.065740	0.015792	-0.166618
03520						0.120554	0.142064	-1.286278	-0.304682	0.569183	0.011726	-2.437867	6.246351	51.269112	0.064545	0.020164	-0.191669
03521						0.115107	0.286650	-1.579603	-0.379242	0.628200	-0.002544	-2.850790	6.942497	51.242493	0.067396	0.025715	-0.227723
03522						-0.730429	0.670824	-1.630883	-0.176438	0.643334	0.003952	-3.218648	7.672746	51.201096	0.062166	0.035702	-0.260348
03523						-0.305646	0.184320	-1.671511	0.192811	0.674408	0.026718	-3.166175	8.429819	51.178902	0.050759	0.044799	-0.292975
03524						0.259387	-0.181150	-1.611744	0.149768	0.713039	0.017644	-2.949216	9.225871	51.163063	0.052792	0.042701	-0.324545
03525						0.148614	-0.242738	-1.635036	-0.014803	0.754777	0.008677	-2.906130	10.069422	51.131977	0.058514	0.038237	-0.356614
03526						-0.060750	-0.348540	-1.267787	0.006480	0.826506	0.019360	-2.923441	10.978978	51.101715	0.056686	0.034685	-0.382637
03527						0.208269	-0.657427	-1.006805	-0.118445	0.917407	0.024647	-2.993523	11.986470	51.075779	0.058719	0.024261	-0.404453
03528						0.235349	-0.498493	-0.958229	-0.388458	0.988149	0.010793	-3.310884	13.083276	51.038666	0.064801	0.010787	-0.424031
03529						-0.301494	-0.230546	-0.995631	-0.497025	1.024126	-0.015786	-3.873344	14.237344	50.958996	0.064382	0.002649	-0.443311
03530						-0.868203	-0.103974	-1.033423	-0.308929	1.041314	-0.031926	-4.385769	15.420470	50.837875	0.051487	0.000778	-0.463460
03531						-0.579508	-0.492871	-0.849469	-0.059451	1.033820	-0.028268	-4.606082	16.605244	50.703365	0.036794	-0.005137	-0.481611
03532						-0.026790	-0.687122	-0.760314	-0.029887	1.008884	-0.032052	-4.678474	17.771822	50.569355	0.032696	-0.017839	-0.495631
03534						-0.258672	-0.531950	-0.610851	-0.027631	0.953237	-0.033572	-4.774259	18.886730	50.431435	0.030323	-0.035198	-0.512304
03535						-0.387117	-0.460879	-0.258979	0.103933	0.898267	-0.035705	-4.779488	19.933554	50.295410	0.023083	-0.043174	-0.520082
03536						-0.413733	-0.382749	0.050135	0.244535	0.884631	-0.018791	-4.615343	20.943884	50.175621	0.015033	-0.050048	-0.520130
03537						-0.117533	-0.721565	0.212292	0.240096	0.902846	-0.003787	-4.358186	21.964321	50.077820	0.010866	-0.060983	-0.515612
03538						0.137597	-0.863413	0.260929	0.052484	0.906109	0.014451	-4.226402	23.002010	50.004860	0.012015	-0.077060	-0.508756
03539						-0.017237	-0.353189	0.237338	-0.112391	0.889077	0.020775	-4.318091	24.029087	49.947479	0.013464	-0.088284	-0.502455
03540						-0.601938	0.227665	0.155712	-0.041431	0.860989	0.020677	-4.465337	25.027573	49.889553	0.008085	-0.088222	-0.497098
03541						-0.540400	0.047568	0.203269	0.208200	0.837500	0.012313	-4.376384	25.995096	49.826122	-0.003856	-0.083257	-0.491279
03542						-0.273279	-0.513223	0.265905	0.304215	0.800640	0.025821	-4.083880	26.924719	49.772240	-0.010756	-0.088644	-0.483107
03543						-0.204814	-0.469543	0.620134	0.280597	0.763818	0.045697	-3.766321	27.814007	49.750748	-0.013390	-0.098603	-0.471629
03544						-0.247073	-0.207112	0.727835	0.285995	0.753799	0.064351	-3.443018	28.684347	49.766788	-0.017607	-0.103947	-0.455304
03545						-0.214596	-0.180458	0.814811	0.275482	0.732226	0.064303	-3.109807	29.536869	49.799957	-0.021722	-0.108137	-0.438474
03546						0.090281	-0.132123	0.906249	0.214409	0.696556	0.050099	-2.819767	30.354803	49.827660	-0.021704	-0.111731	-0.420525
03548						0.190912	-0.036999	1.022326	0.147843	0.665156	0.027904	-2.618318	31.131556	49.836468	-0.017235	-0.114098	-0.392662
03549						-0.079607	0.137856	1.104961	0.155490	0.634480	0.005260	-2.474168	31.874022	49.821163	-0.016540	-0.111534	-0.371655
03550						0.120861	-0.193927	1.010507	0.142842	0.591720	-0.007761	-2.320035	32.575821	49.784054	-0.015457	-0.111530	-0.350815
03551						0.206241	-0.280621	1.138180	0.052918	0.540146	-0.013872	-2.242436	33.220676	49.738571	-0.012222	-0.116492	-0.327628
03552						0.128916	0.016131	0.928882	-0.066556	0.473271	-0.016991	-2.302803	33.797585	49.689236	-0.006516	-0.119467	-0.307847
03553						-0.583656	0.534628	1.164077	0.108474	0.420447	-0.018752	-2.338727	34.300129	49.636761	-0.011880	-0.111888	-0.287249
03554						-0.308268	0.232803	1.276448	0.329179	0.414088	-0.009759	-2.073565	34.775318	49.598450	-0.021315	-0.103627	-0.262959
03555						0.148216	-0.121576	1.197036	0.250777	0.425016	-0.009226	-1.750921	35.255676	49.567715	-0.020981	-0.103327	-0.238356
03556						0.208546	-0.017780	0.930167	0.090399	0.408242	-0.011576	-1.595480	35.732868	49.537964	-0.016629	-0.104901	-0.216668
03557						-0.007947	0.504931	1.037075	0.035056	0.385485	-0.031903	-1.575600	36.183426	49.493366	-0.015076	-0.099243	-0.197167
03558						0.297485	0.395502	0.965919	0.008053	0.354848	-0.058826	-1.598310	36.601288	49.411736	-0.012302	-0.089846	-0.177516
03559						0.224127	0.336798	1.028763	-0.063643	0.318143	-0.078019	-1.710240	36.982292	49.297222	-0.006759	-0.081513	-0.156430
03561						0.173858	0.186603	1.156816	-0.063340	0.265746	-0.076444	-1.871268	37.312485	49.170383	-0.001906	-0.071958	-0.124675
03562						0.145564	0.345007	1.283552	-0.018318	0.199816	-0.053295	-1.990448	37.572945	49.067543	0.000620	-0.067127	-0.100681
03563						0.197483	0.521937	1.448795	0.025081	0.136630	-0.025233	-2.029946	37.757221	49.006577	0.004050	-0.058826	-0.074244
03564						0.300912	0.638713	1.597859	0.060252	0.083331	-0.007128	-1.999121	37.877647	48.981865	0.008605	-0.046299	-0.044307
03565						0.210607	0.892542	1.543418	0.114594	0.020810	0.016028	-1.904707	37.932083	48.989643	0.013395	-0.032413	-0.014368
03566						0.560295	0.716288	1.593845	0.106081	-0.031398	0.030701	-1.741585	37.920750	49.026966	0.021226	-0.016885	0.016080
03567						0.465221	0.671167	1.611571	-0.035238	-0.067802	0.029801	-1.682917	37.861050	49.074505	0.032134	-0.003221	0.047743
03568						0.164537	0.570572	1.545936	-0.099674	-0.122108	0.037275	-1.748820	37.750023	49.129456	0.037743	0.008991	0.078657
03569						0.009584	0.503691	1.601408	-0.048421	-0.200492	0.056125	-1.797050	37.564362	49.206985	0.038439	0.019881	0.109835
03570						-0.062180	0.448883	1.535107	0.014675	-0.299752	0.071497	-1.755167	37.275135	49.313622	0.037677	0.028311	0.139732
03571						-0.094330	0.541293	1.588222	0.129512	-0.411235	0.080030	-1.594033	36.861481	49.440495	0.035122	0.038347	0.170098
03572						0.308609	0.270283	1.714415	0.124971	-0.528582	0.078850	-1.351975	36.315746	49.572308	0.037737	0.045548	0.202428
03574						0.293022	0.616551	1.952088	0.076086	-0.611308	0.065537	-1.178944	35.657379	49.696480	0.042608	0.054518	0.238869
03575						0.351461	0.555436	2.028764	0.007611	-0.679837	0.045526	-1.081834	34.915619	49.794651	0.051490	0.070199	0.291504
03576						0.062214	0.724008	2.113009	0.008837	-0.739216	0.028454	-1.056653	34.100082	49.863937	0.055101	0.082565	0.331393
03577						0.136489	0.277476	2.121343	0.051212	-0.793780	0.021498	-0.984899	33.218384	49.914722	0.055954	0.092010	0.372289
03578						0.116481	0.262246	1.951875	-0.044467	-0.851719	0.003256	-0.971060	32.271175	49.951176	0.059265	0.095436	0.411214
03579						-0.153939	0.265388	1.761008	-0.071243	-0.917077	-0.022275	-1.050690	31.255049	49.959187	0.057711	0.100801	0.446349
03580						-0.218735	0.165267	1.595808	-0.058329	-0.980124	-0.051846	-1.144059	30.164442	49.932072	0.053400	0.105187	0.478006
03581						-0.104456	-0.158836	1.368554	-0.050884	-1.064632	-0.063997	-1.233102	28.986538	49.883846	0.047029	0.105388	0.506295
03582						-0.532584	-0.226645	0.880460	0.023431	-1.151860	-0.044414	-1.275147	27.708208	49.847767	0.037174	0.103938	0.528843
03583						-0.229205	0.068511	1.188327	0.102983	-1.196343	0.000237	-1.177014	26.351595	49.855110	0.028592	0.103075	0.552795
03584						-0.269662	-0.060042	1.309166	0.035382	-1.187328	0.018308	-1.079598	24.982876	49.898273	0.023857	0.102032	0.577557
03585						-0.431817	-0.117243	0.948736	-0.024086	-1.160083	0.038679	-1.061049	23.641281	49.964096	0.015682	0.099890	0.598935
03586						-0.411322	-0.026274	0.611265	-0.053918	-1.144269	0.048582	-1.084746	22.323725	50.046135	0.006008	0.098536	0.611612
03588						-0.507223	0.066652	0.263215	-0.077476	-1.133037	0.050379	-1.138598	21.020361	50.138023	-0.005591	0.098554	0.618041
03589						-0.554699	-0.136221	0.064179	-0.057437	-1.130890	0.055236	-1.187762	19.725990	50.230694	-0.017223	0.098421	0.618998
03590						-0.353554	-0.591972	-0.073002	-0.121655	-1.139701	0.069623	-1.258035	18.428789	50.335869	-0.026723	0.090463	0.617395
03591						-0.770616	-0.409995	-0.263674	-0.155939	-1.157091	0.109676	-1.405069	17.115011	50.478165	-0.038682	0.079479	0.612535
03592						-1.383369	-0.092038	-0.243292	0.080497	-1.170846	0.164527	-1.407642	15.779885	50.681076	-0.061277	0.075923	0.605094
03593						-0.891953	-0.406607	-0.177104	0.285357	-1.138068	0.217685	-1.091320	14.458428	50.947319	-0.084378	0.070480	0.598150
03594						-0.174002	-0.614932	-0.241264	0.098198	-1.069063	0.236683	-0.783865	13.197494	51.244316	-0.094067	0.058007	0.591893
03595						-0.520759	0.004950	-0.462249	-0.144464	-0.982806	0.221096	-0.801338	12.029583	51.528702	-0.100002	0.051541	0.580875
03596						-0.786200	0.231820	-0.677741	-0.097536	-0.898787	0.194606	-0.914193	10.958402	51.787548	-0.113144	0.054874	0.565442
03597						-0.215475	-0.496106	-0.720222	-0.128423	-0.801875	0.173712	-0.978181	9.991241	52.018673	-0.122983	0.052550	0.549555
03598						-0.119634	-0.845916	-1.056629	-0.389758	-0.716560	0.167753	-1.263121	9.135928	52.232773	-0.124973	0.037074	0.529275
03599						-0.540194	-0.683034	-1.379062	-0.469509	-0.690542	0.180034	-1.761916	8.340289	52.454807	-0.132583	0.021980	0.502170
03600						-0.571450	-0.642126	-1.445599	-0.350466	-0.699036	0.191964	-2.202013	7.553185	52.700451	-0.144950	0.010507	0.472114
